"","block","streetName","streetType","streetDirection","overall","crack","patch","length","width","dateRated","dateLastOverlay","flushOil","class","pavement","streetID"
"39",100,"ASHDALE","AVE","",6,3,4,716,27,"3/04","1988","O","Local","3",12581076
"40",100,"ASHWORTH","PL","",5,4,2,600,27,"3/04","1991","F","Local","6",12578137
"41",100,"ATKINSON","AVE","",9,5,5,739,23,"3/04","","O","Local","3",12572894
"42",100,"ATLANTIC","AVE","",NA,NA,NA,NA,NA,"ntic","","","Local","3",12576699
"43",100,"AUSTIN","AVE","",8,5,3,1637,23,"3/04","2003","O","Local","3",12572328
"44",100,"AVERY","AVE","S",7,4,5,455,36,"3/03","1996","F","CO","6",12572698
"45",100,"AVERY","AVE","S",7,4,5,455,36,"3/03","1996","F","CO","6",13010365
"46",100,"AVERY","AVE","S",7,4,5,455,36,"3/03","1996","F","CO","6",13010364
"47",100,"AVOCA","ST","",5,2,3,422,27,"3/04","","O","Local","3",12572709
"48",100,"AVON","RD","",8,4,5,685,28,"3/04","2001","O","Local","3",12581144
"49",100,"AVONDALE","PL","",10,5,5,561,25,"12/02","2002","F","Local","4",12577635
"50",100,"BAKER","AVE","",8,4,4,605,27,"3/04","1997","F","Local","6",12577267
"51",100,"BALDWIN","AVE","",7,4,3,1007,27,"12/02","1991","O","Local","3",12571994
"52",100,"BALL","CIR","",5,3,4,1031,26,"3/04","","O","Local","3",12576912
"53",100,"BALLANTYNE","RD","",10,5,5,805,31,"12/04","2004","F","Local","4",13028538
"54",100,"BALLANTYNE","RD","",10,5,5,805,31,"12/04","2004","F","Local","4",12576746
"55",100,"BALLARD","AVE","",6,3,3,375,NA,"2/03","","O","Local","3",12573229
"56",100,"BARKER","AVE","",9,5,5,178,30,"3/04","2001","O","Local","3",12573771
"57",100,"BARNES","AVE","",6,3,4,317,27,"12/02","1991","O","Local","3",12571901
"58",100,"BARNES","AVE","",6,3,4,317,27,"12/02","1991","O","Local","3",12571902
"59",100,"BARRINGTON","RD","",8,4,4,411,30,"12/02","1996","O","Local","3",12579593
"60",100,"BASIN","ST","",10,5,5,455,30,"11/04","2004","F","Local","4",12575165
"61",100,"BASSETT","ST","",4,3,3,616,27,"1/03","","F","Local","3",13017590
"62",100,"BASSETT","ST","",4,3,3,616,27,"1/03","","F","Local","3",12578184
"63",100,"BASSETT","ST","",4,3,3,616,27,"1/03","","F","Local","3",12578207
"64",100,"BASSETT","ST","",4,2,2,411,27,"1/03","","F","Local","3",13017590
"65",100,"BASSETT","ST","",4,2,2,411,27,"1/03","","F","Local","3",12578184
"66",100,"BASSETT","ST","",4,2,2,411,27,"1/03","","F","Local","3",12578207
"67",100,"BEACON","RD","",9,5,5,264,28,"2/04","2001","F","Local","6",12581056
"68",100,"BEACON","RD","",9,5,5,264,28,"2/04","2001","F","Local","6",12581052
"69",100,"BEAR","ST","W",5,3,2,411,36,"3/04","","F","MA","6",13001193
"70",100,"BEAR","ST","W",5,3,2,411,36,"3/04","","F","MA","6",12575201
"71",100,"BEAR","ST","W",5,3,2,411,36,"3/04","","F","MA","6",12575203
"72",100,"BEARD","AVE","E",5,3,3,528,25,"3/04","1991","F","Local","6",12577247
"73",100,"BEARD","AVE","E",5,3,3,528,25,"3/04","1991","F","Local","6",12577248
"74",100,"BEARD","AVE","W",6,3,2,587,28,"1/03","1996","F","Local","6",12577235
"75",100,"BEARD","PL","",5,3,3,581,12,"3/04","1993","F","Local","4",12577242
"76",100,"BEATTIE","ST","",6,3,4,900,22,"11/02","1988","O","Local","6",12578830
"77",100,"BEATTIE","ST","",6,3,4,900,22,"11/02","1988","O","Local","6",12578829
"78",100,"BEAUMONT","PL","",5,2,4,293,35,"1/04","1988","O","Local","3",13011132
"79",100,"BEAUMONT","PL","",5,2,4,293,35,"1/04","1988","O","Local","3",12578937
"80",100,"BECKER","ST","",10,5,5,300,19,"11/02","2002","O","Local","3",12580216
"81",100,"BEECH","ST","S",10,5,5,381,30,"1/04","2003","F","Local","6",12578261
"82",100,"BEECH","ST","S",10,5,5,381,30,"1/04","2003","F","Local","6",12578258
"83",100,"BEECHER","ST","",8,4,5,590,25,"2/04","1999","F","Local","6",12580077
"84",100,"BEECHER","ST","",8,4,5,590,25,"2/04","1999","F","Local","6",12580084
"85",100,"BEECHER","ST","",8,4,5,590,25,"2/04","1999","F","Local","6",13012342
"86",100,"BELLE","AVE","",6,3,3,1504,24,"12/02","","O","Local","3",12576721
"87",100,"BELLEVUE","AVE","",6,3,3,352,30,"2/03","1992","F","CO","6",12573326
"88",100,"BELLEVUE","AVE","",6,3,3,352,30,"2/03","1992","F","CO","6",12573312
"89",100,"BELLSHIRE","LN","",8,5,5,400,28,"2/04","1997","O","Local","3",12575550
"90",100,"BENDER","ST","",8,4,5,211,22,"3/03","1998","O","Local","3",12580651
"91",100,"BENEDICT","AVE","",6,3,3,739,24,"3/04","1985","O","Local","3",12576899
"92",100,"BENEDICT","AVE","",6,3,3,739,24,"3/04","1985","O","Local","3",12577312
"93",100,"BENNINGTON","DR","",5,3,4,528,27,"1/03","1985","F","Local","6",12576753
"94",100,"BERGER","AVE","",6,3,4,1262,25,"12/02","1991","O","Local","3",12571996
"95",100,"BERKELEY","DR","",8,4,5,367,32,"3/03","2000","F","Local","6",13011307
"96",100,"BERKELEY","DR","",8,4,5,367,32,"3/03","2000","F","Local","6",13017688
"97",100,"BERKELEY","DR","",8,4,5,367,32,"3/03","2000","F","Local","6",12577560
"98",100,"BERKSHIRE","AVE","",5,3,3,909,27,"2/04","","F","Local","6",12580624
"99",100,"BERTRAM","PL","",10,5,5,1060,28,"12/04","2004","O","Local","3",12572064
"100",100,"BERTRAM","PL","",10,5,5,1060,28,"12/04","2004","O","Local","3",12572061
"101",100,"BERTRAM","PL","",10,5,5,1060,28,"12/04","2004","O","Local","3",12572066
"102",100,"BERWYN","AVE","",6,3,3,634,22,"3/04","","O","Local","3",12577307
"103",100,"BEVERLY","RD","",4,3,1,898,24,"3/04","","F","Local","4",12573141
"104",100,"BISHOP","AVE","",5,3,2,690,30,"3/04","","F","Local","6",12572116
"105",100,"BISSELL","ST","E",6,3,3,898,23,"3/04","1990","O","Local","3",12573177
"106",100,"BISSELL","ST","W",7,4,3,686,24,"3/04","1990","O","Local","3",12573172
"107",100,"BLAINE","ST","",3,2,1,634,25,"3/04","1985","F","Local","6",12573332
"108",100,"BLOSSOM","RD","",6,2,4,429,26,"3/04","1996","O","Local","3",12578748
"109",100,"BOISE","DR","",4,2,3,265,24,"3/04","","F","Local","6",12576976
"110",100,"BORDEN","AVE","E",6,3,3,550,33,"2/03","1991","F","Local","6",12577250
"111",100,"BORDEN","AVE","W",4,2,2,585,27,"3/04","1996","F","Local","6",12577243
"112",100,"BOSTON","ST","",6,3,4,290,26,"3/04","1985","O","Local","3",12581282
"113",100,"BOYDEN","ST","",5,2,3,615,27,"12/02","1985","F","Local","6",12580373
"114",100,"BRACE","ST","",5,3,2,581,21,"2/04","","O","Local","3",12575519
"115",100,"BRADFORD","LN","",8,4,4,718,29,"1/04","2000","O","Local","3",12578544
"116",100,"BRADFORD","PKWY","",8,4,5,1027,36,"1/03","2000","F","Local","6",12578571
"117",100,"BRADFORD","PKWY","",8,4,5,1027,36,"1/03","2000","F","Local","6",13011009
"118",100,"BRADFORD","PKWY","",8,4,5,1027,36,"1/03","2000","F","Local","6",12578743
"119",100,"BRADFORD","PKWY","",8,4,5,1027,36,"1/03","2000","F","Local","6",13013253
"120",100,"BRADFORD","PKWY","",8,4,5,1027,36,"1/03","2000","F","Local","6",13013251
"121",100,"BRADFORD","PKWY","",8,4,5,1027,36,"1/03","2000","F","Local","6",13011010
"122",100,"BRADFORD","ST","",6,2,4,554,25,"3/04","","O","Local","3",12571775
"123",100,"BRADLEY","ST","",6,4,4,350,24,"3/04","","O","Local","3",12573075
"124",100,"BRAMPTON","RD","",6,3,4,1056,24,"12/02","","O","Local","3",12576521
"125",100,"BRATTLE","RD","",7,3,4,880,20,"3/03","1990","F","Local","6",13010278
"126",100,"BRIGGS","ST","",6,3,4,909,25,"2/04","","O","Local","3",12580630
"127",100,"BRIGHTON","AVE","E",6,4,3,528,35,"1/03","","F","PA","6",12576856
"128",100,"BRIGHTON","AVE","W",9,5,5,484,30,"3/04","2001","F","Local","6",12576812
"129",100,"BRIGHTON","AVE","W",9,5,5,484,30,"3/04","2001","F","Local","6",12576813
"130",100,"BRISTOL","PL","",10,5,5,380,25,"11/02","2002","F","Local","6",12578170
"131",100,"BROAD","ST","",10,5,5,440,36,"11/04","2004","F","CO","6",12577532
"132",100,"BROADVIEW","DR","",8,4,4,500,24,"3/04","1994","O","Local","3",12572178
"133",100,"BRONSON","ST","",7,4,4,338,27,"12/02","","O","Local","3",12576507
"134",100,"BRONX","AVE","",6,3,4,320,23,"2/04","","O","Local","3",12580482
"135",100,"BRONX","AVE","",6,3,4,320,23,"2/04","","O","Local","3",12580485
"136",100,"BROOKFORD","RD","",6,3,3,616,34,"1/03","1992","F","Local","6",12578742
"137",100,"BROOKFORD","RD","",6,3,3,616,34,"1/03","1992","F","Local","6",13013255
"138",100,"BROOKLEA","DR","",7,4,4,314,30,"12/02","","O","Local","3",12576492
"139",100,"BROOKLEA","PL","",10,5,5,997,26,"12/04","2004","O","Local","3",12576515
"140",100,"BROOKSIDE","DR","",8,4,4,158,NA,"1/03","","O","Local","3",12564359
"141",100,"BROWN","ST","",10,5,5,792,16,"11/02","2002","O","Local","3",13001365
"142",100,"BRUCE","ST","",10,5,5,500,26,"12/04","2004","O","Local","3",12578793
"143",100,"BRUCE","ST","",10,5,5,500,26,"12/04","2004","O","Local","3",12578797
"144",100,"BRYANT","AVE","",9,4,5,546,24,"3/04","1999","F","Local","6",12573398
"145",100,"BUCKINGHAM","AVE","",8,4,5,800,30,"3/03","1998","F","Local","6",12577549
"146",100,"BUCKINGHAM","AVE","",8,4,5,800,30,"3/03","1998","F","Local","6",12577606
"147",100,"BUCKINGHAM","AVE","",8,4,5,800,30,"3/03","1998","F","Local","6",12577554
"148",100,"BUNGALOW","TER","",5,2,2,634,25,"3/04","1990","O","Local","3",12572338
"149",100,"BURDICK","AVE","",7,4,3,733,23,"2/04","","O","Local","3",12575525
"150",100,"BURLINGAME","RD","",6,3,3,960,18,"2/04","","O","Local","3",13009825
"151",100,"BURLINGAME","RD","",6,3,3,960,18,"2/04","","O","Local","3",13016716
"152",100,"BURNET","AVE","",10,5,5,733,34,"11/04","2004","F","MA","6",12577920
"153",100,"BURNET","AVE","",10,5,5,733,34,"11/04","2004","F","MA","6",12577921
"154",100,"BURNET PARK","DR","",10,5,5,325,27,"11/03","2003","F","Local","6",12572729
"155",100,"BURNET PARK","DR","",10,5,5,325,27,"11/03","2003","F","Local","6",12572727
"156",100,"BURNS","AVE","",10,5,5,484,26,"11/02","2002","O","Local","3",12581280
"157",100,"BURT","ST","",4,2,2,337,30,"3/04","","F","MA","6",12577368
"158",100,"BURTEN","ST","",6,3,4,264,25,"3/04","","O","Local","3",12576954
"159",100,"BUTLER","ST","",6,3,4,528,26,"3/04","1994","O","Local","3",12576961
"160",100,"BUTTERNUT","ST","",5,2,4,1500,27,"3/03","","F","MA","6",13001176
"161",100,"BUTTERNUT","ST","",5,2,4,1500,27,"3/03","","F","MA","6",12575108
"162",100,"BUTTERNUT","ST","",5,2,4,1500,27,"3/03","","F","MA","6",13001290
"163",100,"BUTTERNUT","ST","",5,2,4,1500,27,"3/03","","F","MA","6",12573973
"164",100,"BUTTERNUT","ST","",5,2,4,1500,27,"3/03","","F","MA","6",12575109
"165",100,"BUTTERNUT","ST","",5,2,4,1500,27,"3/03","","F","MA","6",13001163
"166",100,"BYRNE","PL","",8,4,4,603,24,"12/02","2000","O","Local","3",12576553
"167",100,"BYRNE","PL","",8,4,4,603,24,"12/02","2000","O","Local","3",12576551
"168",100,"CADILLAC","ST","",9,5,5,531,26,"3/03","1998","O","Local","3",13012488
"169",100,"CADILLAC","ST","",9,5,5,531,26,"3/03","1998","O","Local","3",12580563
"170",100,"CADWELL","ST","",8,4,5,177,32,"3/04","1994","O","Local","3",12573086
"171",100,"CALEB","AVE","",8,4,4,228,27,"3/04","2001","O","Local","3",13001428
"172",100,"CALTHROP","AVE","E",5,4,3,211,30,"1/03","1990","F","Local","4",12576774
"173",100,"CALTHROP","AVE","W",8,5,4,1210,25,"3/04","1999","F","Local","6",12576769
"174",100,"CALVIN","RD","",5,2,4,634,26,"1/03","","O","Local","3",12571867
"175",100,"CAMBRIDGE","ST","",4,3,1,1531,28,"1/04","","F","Local","6",12578690
"176",100,"CAMP","AVE","",8,4,5,575,28,"12/02","1996","O","Local","3",12571771
"177",100,"CANNON","ST","",5,4,2,411,24,"3/04","","F","Local","6",12576836
"178",100,"CARBON","ST","",5,3,2,186,36,"2/04","","F","Local","6",12580109
"179",100,"CARBON","ST","S",5,3,4,465,27,"2/04","","F","Local","6",12580110
"180",100,"CARLISLE","ST","",4,2,3,528,25,"2/04","","O","Local","4",12575300
"181",100,"CARLTON","DR","",7,4,4,1111,29,"1/04","1996","O","Local","3",13011134
"182",100,"CARLTON","DR","",7,4,4,1111,29,"1/04","1996","O","Local","3",12578950
"183",100,"CARLTON","RD","",8,4,4,639,27,"3/04","2001","O","Local","3",12571873
"184",100,"CATAWBA","ST","",8,5,4,378,42,"3/04","2001","F","Local","6",12575122
"185",100,"CATAWBA","ST","",8,5,4,378,42,"3/04","2001","F","Local","6",12575167
"186",100,"CATAWBA","ST","",8,5,4,378,42,"3/04","2001","F","Local","6",13018246
"187",100,"CATAWBA","ST","",8,5,4,378,42,"3/04","2001","F","Local","6",12575118
"188",100,"CATHERINE","ST","",8,4,5,549,30,"12/02","","F","Local","6",12578010
"189",100,"CAYUGA","ST","",7,4,3,660,31,"3/04","1995","O","Local","3",13010437
"190",100,"CAYUGA","ST","",7,4,3,660,31,"3/04","1995","O","Local","3",12572830
"191",100,"CAYUGA","ST","",7,4,3,660,31,"3/04","1995","O","Local","3",13010436
"192",100,"CENTRAL","AVE","",7,3,4,317,16,"3/03","","O","Local","3",12573584
"193",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"12/02","1991","O","Local","3",12576516
"194",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"12/02","1991","O","Local","3",12576514
"195",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"12/02","1991","O","Local","3",12576518
"196",100,"CHAFFEE","AVE","E",8,4,4,1064,27,"12/02","1991","O","Local","3",12571710
"197",100,"CHAMPLIN","DR","",6,3,4,600,23,"3/04","1989","O","Local","3",12581127
"198",100,"CHANNING","PL","",8,4,4,220,23,"12/02","1995","O","Local","3",12576552
"199",100,"CHARLOTTE","ST","",8,5,4,1003,18,"3/04","1999","O","Local","3",12572795
"200",100,"CHARMOUTH","DR","",6,3,3,792,27,"9/01","1991","O","Local","3",12572041
"201",100,"CHATHAM","PL","",8,4,4,317,26,"3/03","1998","O","Local","3",12580710
"202",100,"CHATHAM","RD","",10,5,5,898,27,"11/03","2003","F","Local","6",12580500
"203",100,"CHELTENHAM","RD","E",6,3,4,760,25,"12/02","","O","Local","3",12576530
"204",100,"CHELTENHAM","RD","W",8,4,4,745,24,"3/04","1999","O","Local","3",12576510
"205",100,"CHEMUNG","ST","",10,5,5,338,36,"3/03","","F","Local","6",12574860
"206",100,"CHENEY","ST","",10,5,5,792,27,"12/02","2002","F","Local","6",12573154
"207",100,"CHENEY","ST","",10,5,5,792,27,"12/02","2002","F","Local","6",12573155
"208",100,"CHENEY","ST","",10,5,5,792,27,"12/02","2002","F","Local","6",12573160
"209",100,"CHENNAULT","DR","",10,5,5,274,19,"12/04","2004","O","Local","3",12578500
"210",100,"CHERRY","ST","",9,5,5,372,34,"1/04","2001","O","Local","3",12578205
"211",100,"CHERRY","ST","",9,5,5,372,34,"1/04","2001","O","Local","3",13001971
"212",100,"CHESTER","ST","",7,4,3,792,27,"3/04","1990","O","Local","3",12573226
"213",100,"CHURCHILL","AVE","",6,3,4,175,24,"12/02","","O","Local","3",12576754
"214",100,"CIRCLE","RD","",5,2,4,909,24,"1/04","1989","F","Local","6",13006931
"215",100,"CIRCLE","RD","",5,2,4,909,24,"1/04","1989","F","Local","6",12577510
"216",100,"CLAIRE","RD","",8,4,5,950,30,"12/02","1996","O","Local","3",12578927
"217",100,"CLAIRMONTE","AVE","",8,4,5,515,28,"2/03","2000","F","Local","6",12572992
"218",100,"CLAIRMONTE","AVE","",8,4,5,515,28,"2/03","2000","F","Local","6",13002181
"219",100,"CLARENCE","AVE","",6,3,3,350,27,"12/02","","O","Local","3",12576614
"220",100,"CLARENDON","ST","",8,4,5,335,24,"1/04","2001","F","Local","6",12577582
"221",100,"CLARKE","ST","",8,4,5,270,27,"1/04","2001","F","Local","6",12578511
"222",100,"CLARKE","ST","",8,4,5,270,27,"1/04","2001","F","Local","6",12578512
"223",100,"CLAYTON","AVE","",8,4,4,433,22,"3/04","","O","Local","3",12571821
"224",100,"CLEVELAND","AVE","",7,4,4,315,27,"2/04","1993","O","Local","3",12580192
"225",100,"CLIFTON","PL","",6,3,3,1257,25,"3/04","1993","F","Local","6",12580999
"226",100,"CLINTON","ST","N",8,4,4,186,40,"2/04","1990","F","MA","Brick",12573889
"227",100,"CLINTON","ST","S",10,5,5,330,50,"2/04","2001","F","MA","6",12573885
"228",100,"CLINTON","ST","S",10,5,5,330,50,"2/04","2001","F","MA","6",12573888
"229",100,"CLOVER","ST","",4,4,1,528,30,"2/03","","F","Local","6",12573313
"230",100,"CLYDE","AVE","",8,4,5,909,28,"3/04","1999","O","Local","3",12572047
"231",100,"CODY","AVE","",4,2,4,422,27,"3/04","","O","Local","3",12572713
"232",100,"COFFEY","DR","",5,3,3,211,18,"3/03","","O","Local","3",12572736
"233",100,"COLBY","AVE","",7,3,4,1003,26,"3/03","","O","Local","3",12581117
"234",100,"COLDBROOK","DR","",7,3,5,300,18,"12/02","1995","O","Local","3",13002113
"235",100,"COLERIDGE","AVE","",6,3,4,700,25,"3/03","1988","F","Local","6",12573399
"236",100,"COLLEGE","PL","",NA,NA,NA,1109,34,"11/95","","F","Local","6",12577579
"237",100,"COLLINGWOOD","AVE","N",5,3,2,708,28,"3/04","1988","O","Local","3",12581096
"238",100,"COLLINGWOOD","AVE","S",6,3,4,897,24,"5/01","1989","O","Local","3",12581069
"239",100,"COLUMBIA","AVE","",4,2,3,535,27,"3/04","","F","Local","6",12572028
"240",100,"COLUMBUS","AVE","",6,3,3,352,36,"1/04","","F","Local","6",12578220
"241",100,"COLUMBUS","AVE","",6,3,3,352,36,"1/04","","F","Local","6",12578219
"242",100,"COLVIN","ST","E",10,5,5,522,36,"12/04","2004","F","MA","6",12577273
"243",100,"COLVIN","ST","E",10,5,5,522,36,"12/04","2004","F","MA","6",12577239
"244",100,"COLVIN","ST","W",10,5,5,291,25,"11/04","2004","F","MA","6",12577237
"245",100,"COMMONWEALTH","AVE","",7,4,4,211,11,"2/04","1993","O","Local","6",12575251
"246",100,"COMSTOCK","AVE","",7,3,4,615,27,"1/04","1998","F","MA","6",12578146
"247",100,"COMSTOCK","AVE","",7,3,4,615,27,"1/04","1998","F","MA","6",12578143
"248",100,"COMSTOCK","PL","",8,4,4,432,26,"1/04","1995","O","Local","3",12578145
"249",100,"CONAN","ST","",6,4,3,483,23,"12/02","","O","Local","3",12576703
"250",100,"CONAN","ST","",6,4,3,483,23,"12/02","","O","Local","3",13009802
"251",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",12578515
"252",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",13011168
"253",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",13011167
"254",100,"CONCORD","PL","",6,4,3,739,34,"1/04","1993","F","Local","6",13011166
"255",100,"CONGRESS","AVE","",6,4,3,285,32,"3/04","","O","Local","3",12573298
"256",100,"CONGRESS","AVE","",6,4,3,285,32,"3/04","","O","Local","3",12573296
"257",100,"CONIFER","DR","",7,4,3,1383,28,"12/02","","O","Local","3",12564411
"258",100,"COOK","AVE","",8,4,5,924,27,"3/04","2000","F","Local","6",12580996
"259",100,"COOLIDGE","AVE","",6,4,2,843,30,"3/04","1983","F","Local","6",12573261
"260",100,"CORAL","AVE","",7,3,4,381,23,"3/04","1989","O","Local","3",12576690
"261",100,"CORDOVA","ST","",9,5,5,484,23,"3/04","2000","O","Local","3",12576648
"262",100,"CORNELL","AVE","",8,4,4,626,27,"3/04","","O","Local","3",12571810
"263",100,"CORNING","AVE","E",10,5,5,264,27,"11/03","2003","F","Local","6",12576857
"264",100,"CORNING","AVE","W",8,4,4,969,28,"12/02","2000","O","Local","3",12576806
"265",100,"CORTLAND","PL","",6,3,4,764,24,"3/04","","O","Local","3",12576573
"266",100,"COSSITT","ST","",8,3,5,292,26,"12/02","","O","Local","3",12571708
"267",100,"COUGHLIN","AVE","",10,5,5,213,27,"12/04","2004","O","Local","3",12581063
"268",100,"COURT","ST","",6,4,3,350,34,"3/04","1989","F","MA","6",12575268
"269",100,"COURT","ST","",6,4,3,350,34,"3/04","1989","F","MA","6",12575084
"270",100,"COURT","ST","",6,4,3,350,34,"3/04","1989","F","MA","6",13018248
"271",100,"COURT","ST","W",6,3,4,500,36,"3/04","","F","MA","6",13016322
"272",100,"COURT","ST","W",6,3,4,500,36,"3/04","","F","MA","6",12575082
"273",100,"COURT","ST","W",6,3,4,500,36,"3/04","","F","MA","6",12575079
"274",100,"COYKENDALL","AVE","",7,3,5,317,21,"3/03","1990","O","Local","3",12572802
"275",100,"COYNE","CIR","",9,5,5,106,27,"3/04","","F","Local","6",13006012
"276",100,"CRADDOCK","ST","",10,5,5,350,25,"12/04","2004","F","Local","6",12572045
"277",100,"CRAFTON","AVE","",7,3,4,285,26,"12/02","","O","Local","3",12564373
"278",100,"CRAIG","ST","",7,3,4,350,27,"2/04","1989","O","Local","3",12580191
"279",100,"CRATON","ST","",5,2,4,425,28,"12/02","","F","Local","6",12578344
"280",100,"CRAWFORD","AVE","",6,4,3,687,28,"1/03","1992","F","Local","6",13001929
"281",100,"CRAWFORD","AVE","",6,4,3,687,28,"1/03","1992","F","Local","6",12578696
"282",100,"CREHANGE","ST","",8,4,5,528,20,"3/04","1994","O","Local","3",12572136
"283",100,"CRESCENT","AVE","",5,3,2,500,32,"3/04","","F","Local","6",12573185
"284",100,"CRESTVIEW","DR","",7,4,4,923,28,"12/02","","O","Local","3",12571706
"285",100,"CRESTVIEW","DR","",7,4,4,923,28,"12/02","","O","Local","3",12571721
"286",100,"CRESTVIEW","TER","",5,3,2,110,20,"3/03","","O","Local","3",12572683
"287",100,"CRIPPEN","AVE","",7,3,4,422,26,"12/02","","O","Local","3",12576611
"288",100,"CRIPPEN","PL","",6,3,4,242,30,"12/02","","O","Local","3",12576586
"289",100,"CROLY","ST","",7,3,5,830,35,"1/03","1992","F","Local","6",13028254
"290",100,"CROLY","ST","",7,3,5,830,35,"1/03","1992","F","Local","6",12578790
"291",100,"CROSSETT","ST","",9,5,5,513,25,"3/04","2001","F","Local","3",12573122
"292",100,"CROUSE","AVE","N",3,2,2,440,32,"2/04","","F","Local","6",12578043
"293",100,"CROUSE","AVE","N",3,2,2,440,32,"2/04","","F","Local","6",13013188
"294",100,"CROUSE","AVE","N",3,2,2,440,32,"2/04","","F","Local","6",12578056
"295",100,"CROUSE","AVE","N",3,2,2,440,32,"2/04","","F","Local","6",12578052
"296",100,"CROUSE","AVE","N",3,2,2,440,32,"2/04","","F","Local","6",12578051
"297",100,"CROUSE","AVE","N",3,2,2,440,32,"2/04","","F","Local","6",13013186
"298",100,"CROUSE","AVE","S",6,3,5,183,36,"3/04","","F","Local","6",12578042
"299",100,"CROUSE","AVE","S",6,3,5,183,36,"3/04","","F","Local","6",12578041
"300",100,"CROYDEN","RD","",6,3,3,469,27,"1/04","1988","O","Local","3",12578458
"301",100,"CRYSLER","ST","",7,3,5,175,16,"3/04","","O","Local","3",12573394
"302",100,"CULBERT","ST","",10,5,5,1478,33,"11/02","2002","O","Local","3",12580209
"303",100,"CULVER","DR","",8,4,5,295,23,"3/04","1997","O","Local","3",12581236
